ID,DOX,x0,x1
7584,2,3.13065,1.76086
7585,2,3.13273,1.83972
7586,2,3.13492,1.9184
7587,2,3.13723,1.99687
7588,2,3.13967,2.07511
7589,2,3.14226,2.15311
7590,2,3.14499,2.23084
7591,2,3.14787,2.30828
7592,2,3.15093,2.3854
7593,2,3.15415,2.46217
7594,2,3.15756,2.53857
7595,2,3.16117,2.61456
7596,2,3.16498,2.69011
7597,2,3.169,2.76517
7598,2,3.17325,2.83971
7599,2,3.17774,2.91367
7600,2,3.18247,2.98702
7601,2,3.18745,3.05969
7602,2,3.1927,3.13164
7603,2,3.19823,3.20279
7604,2,3.20403,3.2731
7605,2,3.21013,3.3425
7606,2,3.21653,3.41092
7607,2,3.22323,3.4783
7608,2,3.23024,3.54458
7609,2,3.23757,3.60969
7610,2,3.24522,3.67359
7611,2,3.25319,3.73622
7612,2,3.26149,3.79755
7613,2,3.27011,3.85757
7614,2,3.27907,3.91625
7615,2,3.28836,3.97362
7616,2,3.29798,4.02969
7617,2,3.30795,4.0845
7618,2,3.31826,4.13809
7619,2,3.32893,4.19053
7620,2,3.33996,4.24186
7621,2,3.35136,4.29216
7622,2,3.36314,4.34149
7623,2,3.37531,4.3899
7624,2,3.38787,4.43746
7625,2,3.40084,4.48423
7626,2,3.41422,4.53024
7627,2,3.42802,4.57555
7628,2,3.44225,4.6202
7629,2,3.45692,4.66422
7630,2,3.47202,4.70766
7631,2,3.48757,4.75053
7632,2,3.50357,4.79286
7633,2,3.52002,4.83467
7634,2,3.53694,4.87599
7635,2,3.55431,4.91683
7636,2,3.57215,4.9572
7637,2,3.59046,4.99712
7638,2,3.60924,5.03659
7639,2,3.62849,5.07563
7640,2,3.64821,5.11424
7641,2,3.66841,5.15243
7642,2,3.68907,5.1902
7643,2,3.71021,5.22755
7644,2,3.73183,5.2645
7645,2,3.75392,5.30104
7646,2,3.77648,5.33716
7647,2,3.79951,5.37289
7648,2,3.82301,5.4082
7649,2,3.84698,5.4431
7650,2,3.87142,5.4776
7651,2,3.89633,5.51169
7652,2,3.92169,5.54536
7653,2,3.94752,5.57862
7654,2,3.97381,5.61147
7655,2,4.00055,5.6439
7656,2,4.02775,5.6759
7657,2,4.0554,5.70749
7658,2,4.0835,5.73865
7659,2,4.11204,5.76938
7660,2,4.14103,5.79967
7661,2,4.17046,5.82954
7662,2,4.20032,5.85897
7663,2,4.23062,5.88795
7664,2,4.26135,5.9165
7665,2,4.29251,5.9446
7666,2,4.32409,5.97225
7667,2,4.3561,5.99944
7668,2,4.38853,6.02619
7669,2,4.42137,6.05247
7670,2,4.45463,6.0783
7671,2,4.48831,6.10367
7672,2,4.5224,6.12857
7673,2,4.55689,6.15301
7674,2,4.5918,6.17698
7675,2,4.62711,6.20049
7676,2,4.66283,6.22352
7677,2,4.69896,6.24608
7678,2,4.7355,6.26817
7679,2,4.77244,6.28978
7680,2,4.8098,6.31092
7681,2,4.84757,6.33159
7682,2,4.88576,6.35179
7683,2,4.92437,6.37151
7684,2,4.96341,6.39076
7685,2,5.00288,6.40954
7686,2,5.0428,6.42784
7687,2,5.08317,6.44569
7688,2,5.12401,6.46306
7689,2,5.16532,6.47998
7690,2,5.20714,6.49643
7691,2,5.24947,6.51243
7692,2,5.29234,6.52798
7693,2,5.33577,6.54308
7694,2,5.3798,6.55775
7695,2,5.42444,6.57197
7696,2,5.46976,6.58578
7697,2,5.51577,6.59916
7698,2,5.56253,6.61213
7699,2,5.61009,6.62469
7700,2,5.65851,6.63686
7701,2,5.70783,6.64864
7702,2,5.75813,6.66004
7703,2,5.80947,6.67107
7704,2,5.8619,6.68174
7705,2,5.9155,6.69205
7706,2,5.97031,6.70202
7707,2,6.02638,6.71164
7708,2,6.08374,6.72093
7709,2,6.14243,6.72988
7710,2,6.20244,6.73851
7711,2,6.26378,6.74681
7712,2,6.32641,6.75478
7713,2,6.3903,6.76243
7714,2,6.45542,6.76975
7715,2,6.52169,6.77677
7716,2,6.58907,6.78347
7717,2,6.65749,6.78987
7718,2,6.72689,6.79597
7719,2,6.7972,6.80177
7720,2,6.86836,6.8073
7721,2,6.9403,6.81255
7722,2,7.01298,6.81753
7723,2,7.08632,6.82226
7724,2,7.16029,6.82675
7725,2,7.23482,6.83099
7726,2,7.30989,6.83502
7727,2,7.38543,6.83883
7728,2,7.46142,6.84244
7729,2,7.53782,6.84585
7730,2,7.6146,6.84907
7731,2,7.69172,6.85213
7732,2,7.76916,6.85501
7733,2,7.84689,6.85774
7734,2,7.92488,6.86033
7735,2,8.00313,6.86277
7736,2,8.0816,6.86508
7737,2,8.16027,6.86727
7738,2,8.23914,6.86935
7739,2,8.31819,6.87131
7740,2,8.39739,6.87318
7741,2,8.47674,6.87495
7742,2,8.55623,6.87663
7743,2,8.63584,6.87823
7744,2,8.71557,6.87976
7745,2,8.7954,6.88121
7746,2,8.87532,6.8826
7747,2,8.95533,6.88393
7748,2,9.03541,6.88521
7749,2,9.11557,6.88644
7750,2,9.19579,6.88762
7751,2,9.27606,6.88876
7752,2,9.35638,6.88987
7753,2,9.43674,6.89095
7754,2,9.51715,6.892
7755,2,9.59758,6.89302
7756,2,9.67803,6.89403
7757,2,9.75851,6.89502
7758,2,9.839,6.89601
7759,2,9.9195,6.89698
7760,2,10,6.89796
7761,2,3.18367,0
7762,2,3.18457,0.0805848
7763,2,3.18548,0.161166
7764,2,3.18639,0.24174
7765,2,3.18731,0.322301
7766,2,3.18824,0.402843
7767,2,3.18919,0.483362
7768,2,3.19016,0.563852
7769,2,3.19115,0.644307
7770,2,3.19217,0.724723
7771,2,3.19323,0.805093
7772,2,3.19432,0.885412
7773,2,3.19546,0.965671
7774,2,3.19664,1.04587
7775,2,3.19787,1.12599
7776,2,3.19916,1.20603
7777,2,3.2005,1.28598
7778,2,3.20192,1.36584
7779,2,3.2034,1.44558
7780,2,3.20496,1.52521
7781,2,3.2066,1.60472
7782,2,3.20833,1.68408
7783,2,3.21015,1.76329
7784,2,3.21207,1.84233
7785,2,3.21411,1.92119
7786,2,3.21625,1.99985
7787,2,3.21852,2.07829
7788,2,3.22092,2.1565
7789,2,3.22346,2.23445
7790,2,3.22615,2.31212
7791,2,3.22899,2.38948
7792,2,3.232,2.4665
7793,2,3.23518,2.54316
7794,2,3.23854,2.61942
7795,2,3.2421,2.69524
7796,2,3.24586,2.77058
7797,2,3.24983,2.8454
7798,2,3.25403,2.91965
7799,2,3.25847,2.99327
7800,2,3.26314,3.06622
7801,2,3.26807,3.13842
7802,2,3.27327,3.20982
7803,2,3.27873,3.28034
7804,2,3.28448,3.34991
7805,2,3.29052,3.41846
7806,2,3.29685,3.4859
7807,2,3.30348,3.55217
7808,2,3.31041,3.61719
7809,2,3.31765,3.6809
7810,2,3.3252,3.74324
7811,2,3.33306,3.80416
7812,2,3.34124,3.86363
7813,2,3.34973,3.92165
7814,2,3.35854,3.97824
7815,2,3.36768,4.03341
7816,2,3.37714,4.08723
7817,2,3.38694,4.13974
7818,2,3.39708,4.19103
7819,2,3.40757,4.24117
7820,2,3.41843,4.29023
7821,2,3.42966,4.3383
7822,2,3.44127,4.38545
7823,2,3.45327,4.43173
7824,2,3.46567,4.47722
7825,2,3.47848,4.52197
7826,2,3.49171,4.56603
7827,2,3.50537,4.60945
7828,2,3.51946,4.65226
7829,2,3.53398,4.69449
7830,2,3.54895,4.73618
7831,2,3.56437,4.77736
7832,2,3.58025,4.81804
7833,2,3.59657,4.85824
7834,2,3.61336,4.89799
7835,2,3.63061,4.93728
7836,2,3.64833,4.97614
7837,2,3.66651,5.01458
7838,2,3.68516,5.0526
7839,2,3.70427,5.0902
7840,2,3.72386,5.1274
7841,2,3.74391,5.1642
7842,2,3.76444,5.2006
7843,2,3.78543,5.23661
7844,2,3.80689,5.27222
7845,2,3.82882,5.30743
7846,2,3.85121,5.34225
7847,2,3.87407,5.37668
7848,2,3.89739,5.41071
7849,2,3.92117,5.44434
7850,2,3.94541,5.47758
7851,2,3.97011,5.51041
7852,2,3.99526,5.54285
7853,2,4.02086,5.57488
7854,2,4.04691,5.6065
7855,2,4.07341,5.63771
7856,2,4.10035,5.6685
7857,2,4.12773,5.69888
7858,2,4.15555,5.72885
7859,2,4.18381,5.75839
7860,2,4.2125,5.7875
7861,2,4.24161,5.81619
7862,2,4.27115,5.84444
7863,2,4.30111,5.87226
7864,2,4.33149,5.89965
7865,2,4.36229,5.92659
7866,2,4.3935,5.95309
7867,2,4.42512,5.97914
7868,2,4.45715,6.00474
7869,2,4.48958,6.02989
7870,2,4.52242,6.05459
7871,2,4.55565,6.07883
7872,2,4.58929,6.10261
7873,2,4.62332,6.12593
7874,2,4.65774,6.14879
7875,2,4.69256,6.17118
7876,2,4.72778,6.19311
7877,2,4.76339,6.21457
7878,2,4.79939,6.23556
7879,2,4.83579,6.25608
7880,2,4.87259,6.27614
7881,2,4.90979,6.29572
7882,2,4.9474,6.31484
7883,2,4.98542,6.33349
7884,2,5.02385,6.35167
7885,2,5.06271,6.36939
7886,2,5.10201,6.38664
7887,2,5.14175,6.40342
7888,2,5.18196,6.41975
7889,2,5.22264,6.43562
7890,2,5.26381,6.45104
7891,2,5.3055,6.46601
7892,2,5.34774,6.48054
7893,2,5.39055,6.49463
7894,2,5.43396,6.50829
7895,2,5.47802,6.52152
7896,2,5.52277,6.53433
7897,2,5.56827,6.54673
7898,2,5.61455,6.55873
7899,2,5.66169,6.57034
7900,2,5.70976,6.58157
7901,2,5.75883,6.59243
7902,2,5.80896,6.60292
7903,2,5.86025,6.61306
7904,2,5.91277,6.62286
7905,2,5.96658,6.63232
7906,2,6.02176,6.64146
7907,2,6.07834,6.65027
7908,2,6.13636,6.65876
7909,2,6.19584,6.66694
7910,2,6.25676,6.6748
7911,2,6.31909,6.68235
7912,2,6.3828,6.68959
7913,2,6.44782,6.69652
7914,2,6.51409,6.70315
7915,2,6.58154,6.70948
7916,2,6.65009,6.71552
7917,2,6.71966,6.72127
7918,2,6.79018,6.72673
7919,2,6.86158,6.73193
7920,2,6.93378,6.73686
7921,2,7.00672,6.74153
7922,2,7.08035,6.74597
7923,2,7.1546,6.75017
7924,2,7.22942,6.75414
7925,2,7.30476,6.7579
7926,2,7.38058,6.76146
7927,2,7.45684,6.76482
7928,2,7.53349,6.768
7929,2,7.61052,6.77101
7930,2,7.68788,6.77385
7931,2,7.76555,6.77654
7932,2,7.8435,6.77908
7933,2,7.9217,6.78148
7934,2,8.00015,6.78375
7935,2,8.07881,6.78589
7936,2,8.15767,6.78793
7937,2,8.23671,6.78985
7938,2,8.31592,6.79167
7939,2,8.39528,6.7934
7940,2,8.47478,6.79504
7941,2,8.55442,6.7966
7942,2,8.63416,6.79808
7943,2,8.71402,6.7995
7944,2,8.79397,6.80084
7945,2,8.87401,6.80213
7946,2,8.95413,6.80336
7947,2,9.03433,6.80454
7948,2,9.11459,6.80568
7949,2,9.19491,6.80677
7950,2,9.27528,6.80783
7951,2,9.35569,6.80885
7952,2,9.43615,6.80984
7953,2,9.51664,6.81081
7954,2,9.59716,6.81176
7955,2,9.6777,6.81269
7956,2,9.75826,6.81361
7957,2,9.83883,6.81452
7958,2,9.91942,6.81543
7959,2,10,6.81633
7960,2,3.26531,0
7961,2,3.26613,0.0806728
7962,2,3.26695,0.161343
7963,2,3.26779,0.242005
7964,2,3.26862,0.322656
7965,2,3.26948,0.40329
7966,2,3.27034,0.483902
7967,2,3.27123,0.564487
7968,2,3.27214,0.645041
7969,2,3.27307,0.725558
7970,2,3.27404,0.806032
7971,2,3.27504,0.886458
7972,2,3.27608,0.96683
7973,2,3.27716,1.04714
7974,2,3.27828,1.12738
7975,2,3.27946,1.20755
7976,2,3.28069,1.28764
7977,2,3.28198,1.36764
7978,2,3.28334,1.44753
7979,2,3.28477,1.52732
7980,2,3.28627,1.60698
7981,2,3.28786,1.68652
7982,2,3.28953,1.76591
7983,2,3.29129,1.84514
7984,2,3.29316,1.9242
7985,2,3.29513,2.00308
7986,2,3.29721,2.08175
7987,2,3.29942,2.16019
7988,2,3.30175,2.23839
7989,2,3.30423,2.31632
7990,2,3.30684,2.39395
7991,2,3.30961,2.47127
7992,2,3.31255,2.54822
7993,2,3.31565,2.62479
7994,2,3.31894,2.70094
7995,2,3.32242,2.77661
7996,2,3.3261,2.85178
7997,2,3.32999,2.92637
7998,2,3.3341,3.00035
7999,2,3.33845,3.07365
8000,2,3.34304,3.14619
8001,2,3.34788,3.21792
8002,2,3.35298,3.28874
8003,2,3.35835,3.35858
8004,2,3.36399,3.42735
8005,2,3.36992,3.49496
8006,2,3.37614,3.56131
8007,2,3.38264,3.62632
8008,2,3.38945,3.6899
8009,2,3.39655,3.75198
8010,2,3.40395,3.81251
8011,2,3.41164,3.87144
8012,2,3.41964,3.92876
8013,2,3.42794,3.98451
8014,2,3.43655,4.03871
8015,2,3.44548,4.09144
8016,2,3.45473,4.14277
8017,2,3.46431,4.19282
8018,2,3.47424,4.24166
8019,2,3.48452,4.28939
8020,2,3.49518,4.33612
8021,2,3.50621,4.38191
8022,2,3.51763,4.42686
8023,2,3.52945,4.47102
8024,2,3.54168,4.51446
8025,2,3.55433,4.55723
8026,2,3.5674,4.59938
8027,2,3.58091,4.64095
8028,2,3.59485,4.68197
8029,2,3.60924,4.72247
8030,2,3.62407,4.76248
8031,2,3.63936,4.80201
8032,2,3.6551,4.8411
8033,2,3.6713,4.87974
8034,2,3.68797,4.91797
8035,2,3.70509,4.95577
8036,2,3.72268,4.99318
8037,2,3.74073,5.03018
8038,2,3.75925,5.06679
8039,2,3.77823,5.10301
8040,2,3.79768,5.13885
8041,2,3.81759,5.17431
8042,2,3.83797,5.20938
8043,2,3.85881,5.24408
8044,2,3.88011,5.27839
8045,2,3.90187,5.31232
8046,2,3.92409,5.34588
8047,2,3.94677,5.37904
8048,2,3.96991,5.41183
8049,2,3.99349,5.44423
8050,2,4.01753,5.47624
8051,2,4.04201,5.50785
8052,2,4.06694,5.53908
8053,2,4.09231,5.5699
8054,2,4.11812,5.60033
8055,2,4.14437,5.63035
8056,2,4.17104,5.65997
8057,2,4.19815,5.68918
8058,2,4.22569,5.71797
8059,2,4.25365,5.74635
8060,2,4.28202,5.77431
8061,2,4.31082,5.80184
8062,2,4.34002,5.82895
8063,2,4.36964,5.85563
8064,2,4.39967,5.88188
8065,2,4.43009,5.90769
8066,2,4.46092,5.93306
8067,2,4.49214,5.95799
8068,2,4.52376,5.98247
8069,2,4.55577,6.00651
8070,2,4.58817,6.03009
8071,2,4.62095,6.05323
8072,2,4.65412,6.0759
8073,2,4.68767,6.09813
8074,2,4.72161,6.11989
8075,2,4.75592,6.14119
8076,2,4.79061,6.16203
8077,2,4.82569,6.18241
8078,2,4.86114,6.20232
8079,2,4.89698,6.22177
8080,2,4.93321,6.24075
8081,2,4.96982,6.25927
8082,2,5.00682,6.27732
8083,2,5.04422,6.29491
8084,2,5.08203,6.31203
8085,2,5.12025,6.32869
8086,2,5.1589,6.3449
8087,2,5.19798,6.36064
8088,2,5.23752,6.37593
8089,2,5.27753,6.39076
8090,2,5.31803,6.40515
8091,2,5.35905,6.41909
8092,2,5.40062,6.4326
8093,2,5.44277,6.44567
8094,2,5.48554,6.45832
8095,2,5.52898,6.47055
8096,2,5.57314,6.48237
8097,2,5.61808,6.49379
8098,2,5.66388,6.50482
8099,2,5.7106,6.51547
8100,2,5.75834,6.52576
8101,2,5.80718,6.53569
8102,2,5.85722,6.54527
8103,2,5.90856,6.55452
8104,2,5.96129,6.56345
8105,2,6.01549,6.57206
8106,2,6.07123,6.58036
8107,2,6.12856,6.58835
8108,2,6.18749,6.59605
8109,2,6.24801,6.60345
8110,2,6.3101,6.61055
8111,2,6.37368,6.61735
8112,2,6.43869,6.62386
8113,2,6.50504,6.63008
8114,2,6.57265,6.63601
8115,2,6.64142,6.64165
8116,2,6.71126,6.64702
8117,2,6.78208,6.65212
8118,2,6.8538,6.65696
8119,2,6.92635,6.66155
8120,2,6.99965,6.6659
8121,2,7.07362,6.67001
8122,2,7.14822,6.6739
8123,2,7.22338,6.67758
8124,2,7.29906,6.68106
8125,2,7.3752,6.68435
8126,2,7.45177,6.68745
8127,2,7.52873,6.69039
8128,2,7.60604,6.69316
8129,2,7.68368,6.69577
8130,2,7.76161,6.69825
8131,2,7.83981,6.70058
8132,2,7.91825,6.70279
8133,2,7.99692,6.70487
8134,2,8.07579,6.70684
8135,2,8.15486,6.70871
8136,2,8.23409,6.71047
8137,2,8.31348,6.71214
8138,2,8.39302,6.71373
8139,2,8.47268,6.71523
8140,2,8.55247,6.71666
8141,2,8.63236,6.71802
8142,2,8.71236,6.71931
8143,2,8.79244,6.72054
8144,2,8.87261,6.72172
8145,2,8.95286,6.72284
8146,2,9.03317,6.72392
8147,2,9.11354,6.72496
8148,2,9.19397,6.72596
8149,2,9.27444,6.72693
8150,2,9.35496,6.72786
8151,2,9.43551,6.72877
8152,2,9.5161,6.72966
8153,2,9.59671,6.73052
8154,2,9.67734,6.73138
8155,2,9.75799,6.73221
8156,2,9.83866,6.73305
8157,2,9.91933,6.73387
8158,2,10,6.73469
8159,2,3.34694,0
8160,2,3.34768,0.0807658
8161,2,3.34842,0.161529
8162,2,3.34917,0.242286
8163,2,3.34993,0.323031
8164,2,3.3507,0.403761
8165,2,3.35148,0.484472
8166,2,3.35228,0.565158
8167,2,3.3531,0.645816
8168,2,3.35394,0.72644
8169,2,3.35481,0.807025
8170,2,3.35571,0.887566
8171,2,3.35665,0.968057
8172,2,3.35762,1.04849
8173,2,3.35864,1.12887
8174,2,3.3597,1.20917
8175,2,3.36081,1.2894
8176,2,3.36198,1.36955
8177,2,3.3632,1.4496
8178,2,3.36449,1.52955
8179,2,3.36585,1.6094
8180,2,3.36728,1.68912
8181,2,3.36879,1.76871
8182,2,3.37039,1.84815
8183,2,3.37208,1.92743
8184,2,3.37386,2.00654
8185,2,3.37575,2.08546
8186,2,3.37775,2.16417
8187,2,3.37987,2.24264
8188,2,3.38212,2.32086
8189,2,3.3845,2.39881
8190,2,3.38702,2.47645
8191,2,3.38969,2.55375
8192,2,3.39252,2.63068
8193,2,3.39551,2.70721
8194,2,3.39869,2.78328
8195,2,3.40206,2.85885
8196,2,3.40562,2.93387
8197,2,3.40939,3.00828
8198,2,3.41338,3.08201
8199,2,3.4176,3.15499
8200,2,3.42205,3.22715
8201,2,3.42676,3.29838
8202,2,3.43172,3.36861
8203,2,3.43695,3.43771
8204,2,3.44244,3.50559
8205,2,3.44822,3.57214
8206,2,3.45427,3.63723
8207,2,3.4606,3.70077
8208,2,3.46722,3.76265
8209,2,3.47412,3.8228
8210,2,3.4813,3.88117
8211,2,3.48877,3.93775
8212,2,3.49653,3.99256
8213,2,3.50458,4.04568
8214,2,3.51293,4.0972
8215,2,3.5216,4.14723
8216,2,3.53059,4.1959
8217,2,3.53992,4.24332
8218,2,3.54961,4.28962
8219,2,3.55966,4.3349
8220,2,3.5701,4.37926
8221,2,3.58092,4.4228
8222,2,3.59214,4.46557
8223,2,3.60378,4.50765
8224,2,3.61583,4.54909
8225,2,3.62832,4.58994
8226,2,3.64124,4.63024
8227,2,3.65459,4.67003
8228,2,3.66839,4.70933
8229,2,3.68265,4.74816
8230,2,3.69735,4.78655
8231,2,3.71251,4.82452
8232,2,3.72812,4.86207
8233,2,3.7442,4.89922
8234,2,3.76074,4.93598
8235,2,3.77774,4.97236
8236,2,3.7952,5.00835
8237,2,3.81312,5.04398
8238,2,3.83151,5.07923
8239,2,3.85036,5.11412
8240,2,3.86967,5.14864
8241,2,3.88944,5.1828
8242,2,3.90966,5.21659
8243,2,3.93035,5.25002
8244,2,3.95149,5.28308
8245,2,3.97309,5.31577
8246,2,3.99513,5.34809
8247,2,4.01763,5.38004
8248,2,4.04057,5.41161
8249,2,4.06396,5.44281
8250,2,4.08779,5.47363
8251,2,4.11205,5.50406
8252,2,4.13676,5.53411
8253,2,4.16189,5.56377
8254,2,4.18745,5.59303
8255,2,4.21344,5.6219
8256,2,4.23985,5.65036
8257,2,4.26668,5.67842
8258,2,4.29392,5.70608
8259,2,4.32157,5.73332
8260,2,4.34964,5.76015
8261,2,4.3781,5.78656
8262,2,4.40697,5.81255
8263,2,4.43623,5.83811
8264,2,4.46589,5.86324
8265,2,4.49594,5.88794
8266,2,4.52637,5.91221
8267,2,4.55719,5.93604
8268,2,4.58838,5.95942
8269,2,4.61996,5.98237
8270,2,4.65191,6.00486
8271,2,4.68423,6.02691
8272,2,4.71692,6.04851
8273,2,4.74998,6.06965
8274,2,4.7834,6.09033
8275,2,4.8172,6.11056
8276,2,4.85135,6.13033
8277,2,4.88587,6.14964
8278,2,4.92076,6.16849
8279,2,4.95602,6.18688
8280,2,4.99164,6.2048
8281,2,5.02764,6.22226
8282,2,5.06402,6.23926
8283,2,5.10078,6.2558
8284,2,5.13793,6.27187
8285,2,5.17548,6.28749
8286,2,5.21344,6.30265
8287,2,5.25184,6.31735
8288,2,5.29067,6.3316
8289,2,5.32997,6.34541
8290,2,5.36975,6.35876
8291,2,5.41005,6.37168
8292,2,5.45091,6.38416
8293,2,5.49235,6.39622
8294,2,5.53443,6.40786
8295,2,5.5772,6.41908
8296,2,5.62073,6.4299
8297,2,5.6651,6.44034
8298,2,5.71038,6.45039
8299,2,5.75668,6.46008
8300,2,5.8041,6.46941
8301,2,5.85276,6.4784
8302,2,5.90279,6.48707
8303,2,5.95431,6.49542
8304,2,6.00743,6.50347
8305,2,6.06225,6.51123
8306,2,6.11883,6.5187
8307,2,6.1772,6.52588
8308,2,6.23735,6.53278
8309,2,6.29923,6.5394
8310,2,6.36276,6.54573
8311,2,6.42786,6.55178
8312,2,6.4944,6.55756
8313,2,6.56228,6.56305
8314,2,6.63139,6.56828
8315,2,6.70161,6.57324
8316,2,6.77285,6.57794
8317,2,6.845,6.5824
8318,2,6.91799,6.58662
8319,2,6.99172,6.59061
8320,2,7.06613,6.59438
8321,2,7.14115,6.59794
8322,2,7.21672,6.60131
8323,2,7.29279,6.60449
8324,2,7.36931,6.60748
8325,2,7.44624,6.61031
8326,2,7.52355,6.61298
8327,2,7.60119,6.6155
8328,2,7.67913,6.61788
8329,2,7.75736,6.62013
8330,2,7.83583,6.62225
8331,2,7.91454,6.62425
8332,2,7.99346,6.62614
8333,2,8.07256,6.62792
8334,2,8.15185,6.62961
8335,2,8.23129,6.63121
8336,2,8.31088,6.63272
8337,2,8.3906,6.63415
8338,2,8.47044,6.63551
8339,2,8.5504,6.6368
8340,2,8.63045,6.63802
8341,2,8.7106,6.63919
8342,2,8.79083,6.6403
8343,2,8.87113,6.64136
8344,2,8.95151,6.64238
8345,2,9.03194,6.64335
8346,2,9.11243,6.64429
8347,2,9.19297,6.64519
8348,2,9.27356,6.64606
8349,2,9.35418,6.6469
8350,2,9.43484,6.64772
8351,2,9.51553,6.64852
8352,2,9.59624,6.6493
8353,2,9.67697,6.65007
8354,2,9.75771,6.65083
8355,2,9.83847,6.65158
8356,2,9.91923,6.65232
8357,2,10,6.65306
8358,2,3.42857,0
8359,2,3.42923,0.0808632
8360,2,3.42989,0.161724
8361,2,3.43055,0.242579
8362,2,3.43122,0.323425
8363,2,3.4319,0.404256
8364,2,3.43259,0.48507
8365,2,3.4333,0.565863
8366,2,3.43403,0.646629
8367,2,3.43477,0.727365
8368,2,3.43554,0.808067
8369,2,3.43634,0.888729
8370,2,3.43717,0.969346
8371,2,3.43804,1.04991
8372,2,3.43894,1.13043
8373,2,3.43988,1.21088
8374,2,3.44086,1.29126
8375,2,3.4419,1.37156
8376,2,3.44299,1.45179
8377,2,3.44413,1.53192
8378,2,3.44534,1.61195
8379,2,3.44661,1.69187
8380,2,3.44796,1.77167
8381,2,3.44938,1.85134
8382,2,3.45088,1.93087
8383,2,3.45247,2.01023
8384,2,3.45415,2.08942
8385,2,3.45594,2.16841
8386,2,3.45783,2.2472
8387,2,3.45983,2.32575
8388,2,3.46196,2.40404
8389,2,3.46421,2.48204
8390,2,3.4666,2.55974
8391,2,3.46914,2.63708
8392,2,3.47183,2.71404
8393,2,3.47469,2.79057
8394,2,3.47771,2.86662
8395,2,3.48092,2.94214
8396,2,3.48433,3.01707
8397,2,3.48794,3.09133
8398,2,3.49176,3.16486
8399,2,3.4958,3.23756
8400,2,3.50008,3.30934
8401,2,3.5046,3.38008
8402,2,3.50937,3.44966
8403,2,3.5144,3.51796
8404,2,3.5197,3.58484
8405,2,3.52526,3.65014
8406,2,3.53109,3.71373
8407,2,3.53719,3.77548
8408,2,3.54355,3.83528
8409,2,3.55018,3.89307
8410,2,3.55708,3.94881
8411,2,3.56425,4.00258
8412,2,3.5717,4.05446
8413,2,3.57944,4.10459
8414,2,3.58749,4.15314
8415,2,3.59585,4.20027
8416,2,3.60456,4.24613
8417,2,3.61363,4.29086
8418,2,3.62306,4.33459
8419,2,3.63287,4.37743
8420,2,3.64308,4.41947
8421,2,3.6537,4.4608
8422,2,3.66473,4.50147
8423,2,3.67619,4.54155
8424,2,3.68808,4.58107
8425,2,3.70041,4.62009
8426,2,3.71318,4.65863
8427,2,3.7264,4.69671
8428,2,3.74007,4.73437
8429,2,3.75419,4.77161
8430,2,3.76877,4.80846
8431,2,3.7838,4.84492
8432,2,3.7993,4.88101
8433,2,3.81526,4.91673
8434,2,3.83168,4.95209
8435,2,3.84855,4.98709
8436,2,3.86589,5.02174
8437,2,3.88369,5.05604
8438,2,3.90195,5.08999
8439,2,3.92066,5.12359
8440,2,3.93984,5.15684
8441,2,3.95946,5.18975
8442,2,3.97954,5.2223
8443,2,4.00008,5.2545
8444,2,4.02106,5.28634
8445,2,4.04248,5.31783
8446,2,4.06435,5.34896
8447,2,4.08666,5.37973
8448,2,4.10941,5.41013
8449,2,4.1326,5.44016
8450,2,4.15621,5.46981
8451,2,4.18026,5.4991
8452,2,4.20473,5.528
8453,2,4.22962,5.55651
8454,2,4.25493,5.58465
8455,2,4.28065,5.61238
8456,2,4.30679,5.63973
8457,2,4.33333,5.66667
8458,2,4.36027,5.69321
8459,2,4.38761,5.71935
8460,2,4.41535,5.74507
8461,2,4.44348,5.77038
8462,2,4.472,5.79527
8463,2,4.5009,5.81974
8464,2,4.53018,5.84379
8465,2,4.55984,5.8674
8466,2,4.58987,5.89059
8467,2,4.62027,5.91333
8468,2,4.65104,5.93565
8469,2,4.68217,5.95752
8470,2,4.71365,5.97894
8471,2,4.7455,5.99992
8472,2,4.7777,6.02045
8473,2,4.81025,6.04053
8474,2,4.84315,6.06016
8475,2,4.87641,6.07933
8476,2,4.91001,6.09805
8477,2,4.94396,6.11631
8478,2,4.97826,6.13411
8479,2,5.01291,6.15145
8480,2,5.04791,6.16832
8481,2,5.08327,6.18474
8482,2,5.11899,6.2007
8483,2,5.15508,6.21619
8484,2,5.19154,6.23123
8485,2,5.22838,6.24581
8486,2,5.26563,6.25993
8487,2,5.30328,6.2736
8488,2,5.34137,6.28682
8489,2,5.37991,6.29959
8490,2,5.41892,6.31192
8491,2,5.45845,6.32381
8492,2,5.49853,6.33526
8493,2,5.5392,6.3463
8494,2,5.58053,6.35692
8495,2,5.62257,6.36713
8496,2,5.66541,6.37694
8497,2,5.70914,6.38637
8498,2,5.75387,6.39544
8499,2,5.79973,6.40414
8500,2,5.84685,6.41251
8501,2,5.8954,6.42056
8502,2,5.94554,6.4283
8503,2,5.99742,6.43575
8504,2,6.05118,6.44292
8505,2,6.10693,6.44982
8506,2,6.16471,6.45645
8507,2,6.22451,6.46281
8508,2,6.28626,6.46891
8509,2,6.34986,6.47474
8510,2,6.41516,6.4803
8511,2,6.48204,6.4856
8512,2,6.55033,6.49063
8513,2,6.61992,6.4954
8514,2,6.69066,6.49992
8515,2,6.76243,6.5042
8516,2,6.83514,6.50824
8517,2,6.90866,6.51206
